subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,is_churned,account_name,industry,country,signup_date,referral_source,total_usage_events,total_usage_mins,total_errors,distinct_active_days,total_support_tickets,avg_satisfaction_score,avg_resolution_time_hrs,is_high_risk
S-124207,A-fdfc91,2023-08-31,,Basic,29,551,6612,False,False,False,False,annual,True,0,Company_414,Cybersecurity,US,2023-05-06,ads,4.0,107.75,0.0,4.0,5.0,3.6666666666666665,28.8,0
S-76e7d9,A-712f1c,2024-02-09,,Enterprise,44,8756,105072,False,False,False,False,monthly,True,0,Company_331,DevTools,US,2023-12-16,ads,4.0,184.46666666666667,0.0,4.0,6.0,4.0,41.666666666666664,0
S-44f453,A-19b2c8,2024-02-10,,Enterprise,20,3980,47760,False,False,False,False,monthly,True,0,Company_476,DevTools,IN,2023-06-06,other,2.0,195.2,2.0,2.0,3.0,4.666666666666667,29.333333333333332,1
S-03a97f,A-f51f16,2024-03-15,,Pro,60,2940,35280,False,False,False,False,annual,True,0,Company_282,HealthTech,US,2023-12-25,partner,4.0,287.31666666666666,6.0,4.0,4.0,3.0,29.25,0
S-80c01c,A-d3c88e,2024-12-16,,Basic,16,304,3648,False,True,False,False,annual,True,0,Company_490,DevTools,US,2024-10-18,event,3.0,89.71666666666667,4.0,3.0,3.0,4.0,58.0,1
S-666181,A-eb1312,2024-10-09,,Basic,71,1349,16188,False,False,False,False,annual,True,0,Company_322,FinTech,US,2024-09-16,partner,2.0,149.7,0.0,2.0,1.0,5.0,68.0,1
S-401496,A-68f37c,2023-08-13,2024-06-22,Enterprise,4,796,9552,False,True,False,True,monthly,True,1,Company_202,HealthTech,US,2023-07-15,ads,6.0,390.6666666666667,1.0,6.0,5.0,4.0,20.2,0
S-ca0c98,A-fda07f,2024-11-28,,Pro,7,343,4116,False,False,False,False,monthly,True,0,Company_230,Cybersecurity,FR,2024-08-11,partner,5.0,169.88333333333333,0.0,5.0,5.0,4.0,17.8,0
S-017e33,A-f9cc74,2024-11-08,2024-11-25,Basic,53,1007,12084,False,False,False,True,monthly,True,1,Company_360,DevTools,FR,2024-10-12,partner,7.0,313.2,7.0,7.0,6.0,4.0,49.833333333333336,0
S-183073,A-e7a1e2,2024-07-19,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,0,Company_295,Cybersecurity,US,2024-06-23,event,6.0,142.9,5.0,6.0,1.0,4.0,45.0,0
S-22f503,A-7a0d69,2024-09-06,,Basic,6,114,1368,False,False,False,False,annual,True,0,Company_187,DevTools,DE,2024-06-15,ads,2.0,166.8,1.0,2.0,2.0,5.0,29.0,1
S-7de1b7,A-4d1e75,2024-10-27,,Enterprise,20,3980,47760,False,False,False,False,annual,True,0,Company_58,DevTools,US,2024-08-21,other,2.0,23.0,0.0,2.0,2.0,4.0,15.0,1
S-c7f564,A-902ef7,2024-11-23,,Pro,83,0,0,True,True,False,False,annual,True,0,Company_270,HealthTech,US,2024-09-03,other,11.0,639.2833333333333,6.0,11.0,2.0,4.0,48.5,0
S-ceffe9,A-89ee83,2024-11-23,,Enterprise,2,398,4776,False,False,False,False,monthly,True,0,Company_312,Cybersecurity,US,2024-10-04,organic,9.0,459.9166666666667,0.0,8.0,5.0,4.0,21.8,0
S-9b2c95,A-e60f9d,2024-11-24,2024-12-05,Pro,29,0,0,True,False,False,True,annual,True,1,Company_178,FinTech,US,2024-08-26,other,5.0,259.01666666666665,2.0,5.0,2.0,,70.5,0
S-cf6ec1,A-d77f4c,2024-08-04,,Enterprise,22,4378,52536,False,True,False,False,monthly,False,0,Company_470,DevTools,US,2023-09-25,partner,3.0,208.31666666666666,0.0,3.0,2.0,4.0,31.0,1
S-a44d72,A-b30291,2024-06-12,,Pro,18,882,10584,False,False,False,False,monthly,True,0,Company_344,HealthTech,US,2024-04-05,event,5.0,327.43333333333334,4.0,5.0,1.0,,16.0,0
S-0b0ffa,A-180abf,2024-01-17,2024-04-19,Basic,64,0,0,True,False,False,True,annual,True,1,Company_122,DevTools,US,2023-08-14,event,2.0,133.0,0.0,2.0,3.0,3.0,36.333333333333336,1
S-02af5d,A-d82ef9,2024-08-07,,Enterprise,26,0,0,True,False,False,False,annual,True,0,Company_355,EdTech,UK,2024-07-02,other,3.0,136.05,0.0,3.0,5.0,4.25,39.8,1
S-d07c53,A-249769,2024-09-24,,Basic,21,399,4788,False,False,False,False,annual,True,0,Company_214,Cybersecurity,US,2024-04-25,event,7.0,370.4166666666667,5.0,7.0,2.0,4.0,39.5,0
S-c67b80,A-eb2fdc,2024-02-24,,Pro,31,1519,18228,False,False,False,False,monthly,False,0,Company_216,DevTools,AU,2023-11-21,organic,6.0,360.6666666666667,2.0,6.0,5.0,4.5,33.6,0
S-5d68fb,A-5f2961,2024-12-02,,Pro,49,2401,28812,False,False,False,False,annual,True,0,Company_284,HealthTech,US,2024-11-22,partner,9.0,415.1666666666667,1.0,9.0,1.0,,53.0,0
S-fc9cc3,A-9b9fe9,2024-01-01,,Pro,24,1176,14112,False,False,False,False,annual,True,0,Company_71,EdTech,AU,2023-09-28,other,9.0,472.15,0.0,9.0,4.0,4.0,33.5,0
S-17f71d,A-e40f45,2024-05-15,,Pro,44,2156,25872,False,True,False,False,monthly,True,0,Company_317,HealthTech,US,2024-04-18,organic,9.0,579.9833333333333,4.0,9.0,7.0,4.333333333333333,26.714285714285715,0
S-5895f0,A-bcf664,2023-10-05,,Basic,8,0,0,True,False,False,False,annual,True,0,Company_248,DevTools,US,2023-05-19,other,3.0,182.61666666666667,1.0,3.0,5.0,4.0,36.0,1
S-b042d9,A-0e966d,2024-11-15,,Enterprise,11,2189,26268,False,False,False,False,annual,True,0,Company_493,FinTech,IN,2024-06-25,ads,11.0,541.4666666666667,7.0,11.0,3.0,4.5,31.666666666666668,0
S-ffd1ee,A-f03140,2024-11-06,,Pro,27,0,0,True,False,False,False,annual,True,0,Company_209,DevTools,IN,2023-11-22,event,7.0,381.75,1.0,7.0,7.0,3.6666666666666665,36.0,0
S-9c4bcd,A-a7bd4b,2024-05-14,,Pro,5,245,2940,False,True,False,False,monthly,True,0,Company_363,Cybersecurity,US,2023-02-15,ads,8.0,463.48333333333335,2.0,8.0,6.0,3.25,36.833333333333336,0
S-4f91d0,A-7f8241,2024-10-12,,Basic,34,646,7752,False,False,False,False,monthly,False,0,Company_42,EdTech,US,2023-03-14,organic,7.0,406.23333333333335,5.0,7.0,1.0,3.0,36.0,0
S-672f1b,A-eafc6e,2023-08-08,,Pro,27,1323,15876,False,False,False,False,monthly,True,0,Company_149,DevTools,US,2023-07-06,partner,3.0,77.25,0.0,3.0,1.0,,64.0,1
S-101201,A-d49cc5,2024-02-13,,Basic,50,950,11400,False,False,False,False,annual,True,0,Company_275,Cybersecurity,FR,2023-09-19,event,5.0,304.51666666666665,5.0,5.0,4.0,4.5,32.0,0
S-eea643,A-54ecc2,2024-10-30,,Enterprise,28,5572,66864,False,False,False,False,monthly,True,0,Company_289,Cybersecurity,US,2023-06-11,partner,5.0,316.4,2.0,5.0,5.0,5.0,37.4,0
S-5f9a67,A-6da850,2023-12-04,,Pro,5,245,2940,False,False,False,False,annual,True,0,Company_293,FinTech,IN,2023-10-07,organic,4.0,102.35,5.0,4.0,5.0,4.0,49.0,0
S-327e7c,A-4e960a,2024-02-07,,Enterprise,17,0,0,True,False,False,False,annual,True,0,Company_277,FinTech,US,2024-01-17,other,3.0,159.68333333333334,2.0,3.0,6.0,4.0,29.166666666666668,1
S-d97c5f,A-533452,2024-11-25,,Pro,101,4949,59388,False,False,False,False,monthly,True,0,Company_279,DevTools,AU,2024-11-12,organic,3.0,75.41666666666667,6.0,3.0,4.0,4.0,32.75,1
S-029c20,A-f44180,2024-12-13,,Basic,10,0,0,True,False,False,False,annual,False,0,Company_376,Cybersecurity,UK,2023-02-13,event,7.0,326.85,4.0,7.0,2.0,5.0,46.5,0
S-a74462,A-7c83a1,2024-05-14,,Pro,48,2352,28224,False,False,False,False,annual,True,0,Company_447,Cybersecurity,US,2024-05-06,partner,2.0,233.45,1.0,2.0,4.0,4.0,42.0,1
S-02ec76,A-e60f9d,2024-09-17,,Pro,29,1421,17052,False,False,False,False,monthly,True,0,Company_178,FinTech,US,2024-08-26,other,9.0,295.51666666666665,4.0,9.0,2.0,,70.5,0
S-d1c9e3,A-075038,2024-01-09,,Basic,17,323,3876,False,False,False,False,annual,True,0,Company_397,HealthTech,UK,2023-05-12,ads,3.0,174.4,2.0,3.0,2.0,3.0,43.5,1
S-51d8db,A-cc1d8d,2024-12-30,,Enterprise,6,1194,14328,False,False,False,False,annual,True,0,Company_440,FinTech,US,2024-12-08,other,6.0,244.78333333333333,4.0,6.0,5.0,4.5,30.2,0
S-c3c85e,A-271f46,2024-10-31,,Basic,38,722,8664,False,False,False,False,monthly,True,0,Company_84,DevTools,US,2023-02-09,event,6.0,227.43333333333334,4.0,6.0,1.0,,36.0,0
S-44a646,A-1e1b80,2023-12-26,,Basic,50,950,11400,False,False,False,False,annual,True,0,Company_416,FinTech,CA,2023-09-12,other,4.0,196.13333333333333,0.0,4.0,6.0,3.2,43.0,0
S-431c03,A-e4bf56,2024-12-02,2024-12-19,Enterprise,37,7363,88356,False,False,False,True,monthly,True,1,Company_272,HealthTech,IN,2024-10-28,ads,4.0,270.95,1.0,4.0,8.0,3.6666666666666665,29.125,0
S-4f0027,A-ff79f2,2024-12-31,2024-12-31,Enterprise,19,3781,45372,False,False,False,True,annual,True,1,Company_165,DevTools,US,2024-04-25,ads,6.0,404.53333333333336,2.0,6.0,2.0,,50.0,0
S-6c9ee1,A-6da850,2024-02-20,,Enterprise,23,0,0,True,False,False,False,monthly,True,0,Company_293,FinTech,IN,2023-10-07,organic,2.0,36.483333333333334,2.0,2.0,5.0,4.0,49.0,1
S-396a84,A-5b4ebb,2024-10-23,2024-11-27,Basic,21,399,4788,False,False,False,True,monthly,False,1,Company_69,Cybersecurity,UK,2024-07-10,other,4.0,260.4,4.0,4.0,5.0,4.75,35.4,0
S-6bea24,A-3f9cc0,2024-07-06,,Basic,22,0,0,True,False,False,False,monthly,True,0,Company_359,HealthTech,US,2024-06-03,event,6.0,143.0,5.0,6.0,5.0,4.5,34.8,0
S-259804,A-d4ac0e,2024-10-01,,Basic,28,532,6384,False,False,False,False,annual,True,0,Company_364,DevTools,UK,2024-04-20,ads,1.0,28.666666666666668,2.0,1.0,4.0,3.5,21.0,1
S-33e40e,A-86cdb4,2024-10-10,2024-12-29,Enterprise,2,398,4776,False,False,False,True,annual,True,1,Company_250,DevTools,DE,2024-09-22,partner,7.0,541.7333333333333,2.0,7.0,5.0,4.333333333333333,26.4,0
S-fbd522,A-310452,2024-12-28,,Pro,9,0,0,True,False,False,False,annual,False,0,Company_321,DevTools,FR,2024-12-25,other,4.0,233.41666666666666,2.0,4.0,5.0,3.6,34.2,0
S-bbafad,A-854864,2024-12-27,2024-12-30,Basic,20,380,4560,False,False,False,True,annual,True,1,Company_38,FinTech,IN,2024-12-07,event,4.0,214.65,0.0,4.0,5.0,4.8,44.2,0
S-3edc14,A-d82ef9,2024-10-04,,Pro,26,0,0,True,False,False,False,annual,True,0,Company_355,EdTech,UK,2024-07-02,other,9.0,463.3666666666667,1.0,9.0,5.0,4.25,39.8,0
S-11e29d,A-71615e,2024-10-13,,Basic,32,608,7296,False,False,False,False,monthly,True,0,Company_167,EdTech,US,2024-05-18,organic,6.0,358.4,6.0,6.0,1.0,,49.0,0
S-1feff8,A-5fe118,2024-12-06,,Enterprise,39,7761,93132,False,False,False,False,annual,True,0,Company_374,Cybersecurity,US,2024-11-07,other,2.0,79.81666666666666,1.0,2.0,1.0,4.0,19.0,1
S-61e86c,A-39ddf4,2024-12-07,,Enterprise,40,7960,95520,False,False,False,False,annual,True,0,Company_435,EdTech,US,2024-12-05,partner,4.0,303.1666666666667,11.0,4.0,5.0,4.25,23.0,0
S-af41f0,A-e83938,2024-06-27,,Basic,2,38,456,False,False,False,False,annual,False,0,Company_111,DevTools,UK,2023-11-21,other,2.0,107.46666666666667,3.0,2.0,4.0,3.0,31.0,1
S-65ae02,A-671f31,2024-12-14,,Pro,59,2891,34692,False,False,False,False,annual,True,0,Company_137,DevTools,US,2024-11-24,ads,2.0,30.116666666666667,2.0,2.0,7.0,4.2,33.0,1
S-f7fccd,A-443b7c,2024-11-18,,Basic,6,0,0,True,True,False,False,annual,True,0,Company_280,Cybersecurity,US,2024-09-06,other,4.0,192.9,4.0,4.0,8.0,4.4,29.25,0
S-7904d3,A-d4e0d4,2024-11-30,2024-12-03,Enterprise,117,23283,279396,False,False,False,True,monthly,True,1,Company_403,FinTech,US,2024-10-18,other,3.0,173.58333333333334,3.0,3.0,4.0,4.0,39.25,1
S-48a54e,A-b2225d,2024-10-29,,Basic,47,0,0,True,False,False,False,monthly,True,0,Company_50,FinTech,US,2024-03-08,ads,5.0,162.93333333333334,3.0,5.0,2.0,3.0,42.0,0
S-4a08bd,A-e08cd3,2024-10-11,,Pro,67,3283,39396,False,False,False,False,annual,False,0,Company_475,FinTech,US,2024-09-21,ads,1.0,34.766666666666666,1.0,1.0,8.0,4.0,30.375,1
S-faa8ec,A-2e4581,2024-12-09,,Basic,11,209,2508,False,False,False,False,monthly,True,0,Company_0,EdTech,US,2024-10-16,partner,5.0,205.21666666666667,0.0,5.0,2.0,3.0,23.0,0
S-8db104,A-4a267b,2024-10-18,,Pro,25,1225,14700,False,False,True,False,monthly,True,0,Company_451,FinTech,US,2024-05-05,other,4.0,176.21666666666667,4.0,4.0,4.0,4.333333333333333,16.25,0
S-3c0121,A-7c83a1,2024-12-30,,Pro,24,1176,14112,False,False,False,False,monthly,True,0,Company_447,Cybersecurity,US,2024-05-06,partner,8.0,330.1333333333333,0.0,8.0,4.0,4.0,42.0,0
S-13ca37,A-6843f2,2024-12-21,,Pro,21,0,0,True,False,True,False,monthly,True,0,Company_335,HealthTech,CA,2024-12-10,ads,8.0,380.0,4.0,8.0,2.0,3.0,36.5,0
S-163e64,A-dfbd31,2024-11-08,,Enterprise,62,12338,148056,False,False,False,False,monthly,True,0,Company_190,DevTools,UK,2023-12-04,partner,4.0,297.18333333333334,0.0,4.0,6.0,4.25,29.666666666666668,0
S-4d1ba6,A-00cac8,2024-04-04,,Enterprise,9,0,0,True,False,False,False,annual,False,0,Company_26,HealthTech,AU,2023-09-15,organic,7.0,379.1666666666667,2.0,7.0,2.0,,33.0,0
S-e98d6b,A-309e54,2024-12-31,,Basic,15,285,3420,False,False,False,False,annual,True,0,Company_371,DevTools,US,2024-12-09,other,5.0,270.45,4.0,5.0,5.0,3.0,23.8,0
S-041624,A-6843f2,2024-12-12,,Enterprise,21,4179,50148,False,False,False,False,monthly,True,0,Company_335,HealthTech,CA,2024-12-10,ads,5.0,259.46666666666664,2.0,5.0,2.0,3.0,36.5,0
S-b78829,A-2e4581,2024-11-12,,Pro,20,980,11760,False,False,False,False,monthly,True,0,Company_0,EdTech,US,2024-10-16,partner,5.0,222.71666666666667,4.0,5.0,2.0,3.0,23.0,0
S-ca1c21,A-f92792,2024-12-02,,Basic,9,0,0,True,False,False,False,annual,False,0,Company_67,FinTech,US,2024-07-04,ads,5.0,250.36666666666667,3.0,5.0,2.0,4.0,45.0,0
S-e1de58,A-ce550d,2024-10-28,,Enterprise,35,6965,83580,False,True,False,False,annual,True,0,Company_4,HealthTech,US,2024-10-27,event,3.0,126.48333333333333,3.0,3.0,7.0,3.8,42.285714285714285,1
S-721fea,A-f6b2fb,2024-05-23,,Pro,23,1127,13524,False,False,True,False,monthly,True,0,Company_418,DevTools,AU,2024-04-23,event,5.0,205.18333333333334,4.0,5.0,5.0,4.0,55.0,0
S-eaac58,A-ff3c73,2023-04-08,,Basic,66,1254,15048,False,False,False,False,annual,True,0,Company_244,HealthTech,AU,2023-01-26,other,4.0,262.6166666666667,0.0,4.0,2.0,3.5,35.5,0
S-1218fd,A-2d4502,2024-11-02,,Basic,14,266,3192,False,True,False,False,monthly,False,0,Company_45,FinTech,IN,2024-04-29,event,6.0,247.03333333333333,0.0,6.0,3.0,5.0,26.333333333333332,0
S-936732,A-2f6a32,2024-11-28,2024-12-06,Pro,19,931,11172,False,False,False,True,annual,True,1,Company_160,HealthTech,US,2024-08-26,organic,5.0,382.06666666666666,1.0,5.0,2.0,3.5,41.0,0
S-c2f293,A-69b156,2024-12-10,2024-12-30,Basic,8,152,1824,False,False,False,True,monthly,False,1,Company_396,EdTech,US,2023-11-21,other,2.0,49.46666666666667,0.0,2.0,7.0,4.0,32.0,1
S-fe3b71,A-44dc83,2024-09-24,,Enterprise,37,0,0,True,False,False,False,monthly,True,0,Company_35,EdTech,FR,2024-05-12,other,5.0,274.35,2.0,5.0,7.0,4.6,40.857142857142854,0
S-f5f5b3,A-89ee83,2024-12-26,2024-12-29,Basic,10,190,2280,False,False,False,True,annual,True,1,Company_312,Cybersecurity,US,2024-10-04,organic,4.0,96.61666666666666,7.0,4.0,5.0,4.0,21.8,0
S-4afb53,A-40de06,2023-12-12,2024-12-29,Enterprise,28,5572,66864,False,False,False,True,monthly,True,1,Company_369,Cybersecurity,US,2023-05-08,event,5.0,172.18333333333334,0.0,5.0,3.0,4.0,40.333333333333336,0
S-851bbe,A-d77f4c,2024-04-22,,Enterprise,94,18706,224472,False,True,False,False,annual,True,0,Company_470,DevTools,US,2023-09-25,partner,3.0,138.13333333333333,0.0,3.0,2.0,4.0,31.0,1
S-dab0d5,A-cc1d8d,2024-12-14,,Basic,5,0,0,True,False,False,False,monthly,True,0,Company_440,FinTech,US,2024-12-08,other,4.0,142.6,0.0,4.0,5.0,4.5,30.2,0
S-9aa190,A-9b9fe9,2024-10-17,,Basic,33,627,7524,False,False,False,False,annual,True,0,Company_71,EdTech,AU,2023-09-28,other,3.0,157.48333333333332,0.0,3.0,4.0,4.0,33.5,1
S-f89d8c,A-88c6ca,2024-12-18,,Pro,49,2401,28812,False,False,False,False,monthly,True,0,Company_179,FinTech,DE,2024-10-25,ads,10.0,418.73333333333335,2.0,10.0,1.0,,56.0,0
S-766a62,A-1ac5e0,2024-11-24,,Enterprise,33,0,0,True,False,False,False,monthly,False,0,Company_126,DevTools,US,2024-10-20,event,5.0,236.56666666666666,0.0,5.0,7.0,3.8,40.42857142857143,0
S-10134d,A-52dd88,2024-09-09,,Enterprise,23,4577,54924,False,False,False,False,annual,True,0,Company_127,Cybersecurity,US,2023-02-21,ads,3.0,322.3,1.0,3.0,1.0,,72.0,1
S-85de7a,A-940b8b,2024-04-01,,Enterprise,32,6368,76416,False,False,True,False,annual,True,0,Company_398,HealthTech,DE,2024-03-19,organic,2.0,99.73333333333333,0.0,2.0,3.0,4.0,41.333333333333336,1
S-85796b,A-f19409,2024-08-27,2024-10-31,Enterprise,23,4577,54924,False,False,False,True,monthly,True,1,Company_105,DevTools,US,2023-03-16,other,7.0,493.55,3.0,7.0,3.0,4.0,6.333333333333333,0
S-c97464,A-f5641b,2024-10-16,,Pro,38,1862,22344,False,False,False,False,monthly,False,0,Company_382,EdTech,US,2024-03-30,other,8.0,566.3666666666667,7.0,8.0,4.0,3.0,47.5,0
S-6732ff,A-9affe6,2023-11-22,,Pro,24,1176,14112,False,False,False,False,annual,True,0,Company_401,Cybersecurity,US,2023-03-22,other,6.0,250.71666666666667,1.0,6.0,3.0,3.0,58.0,0
S-aa20eb,A-6f8ad2,2024-09-08,,Pro,1,49,588,False,False,False,False,monthly,False,0,Company_57,EdTech,IN,2024-07-09,organic,3.0,120.2,3.0,3.0,4.0,4.333333333333333,35.25,1
S-b6aabe,A-902ef7,2024-12-25,,Basic,83,1577,18924,False,False,False,False,annual,True,0,Company_270,HealthTech,US,2024-09-03,other,1.0,94.05,3.0,1.0,2.0,4.0,48.5,1
S-0ff339,A-6dee43,2024-01-21,,Basic,12,228,2736,False,False,False,False,annual,True,0,Company_478,FinTech,UK,2023-08-12,other,2.0,36.36666666666667,1.0,2.0,5.0,4.333333333333333,44.2,1
S-4d664d,A-cc1d8d,2024-12-26,,Pro,16,784,9408,False,True,True,False,annual,True,0,Company_440,FinTech,US,2024-12-08,other,3.0,133.45,3.0,3.0,5.0,4.5,30.2,1
S-8deb5f,A-533452,2024-12-25,,Basic,52,988,11856,False,False,False,False,annual,False,0,Company_279,DevTools,AU,2024-11-12,organic,6.0,319.05,3.0,6.0,4.0,4.0,32.75,0
S-e2d4e9,A-18793f,2024-12-30,,Basic,148,0,0,True,True,False,False,monthly,True,0,Company_488,EdTech,US,2024-12-18,organic,5.0,331.23333333333335,0.0,5.0,5.0,3.8,45.2,0
S-d8441d,A-8adedc,2024-03-16,,Basic,4,76,912,False,False,False,False,annual,True,0,Company_300,EdTech,US,2024-02-11,event,3.0,124.21666666666667,0.0,3.0,4.0,4.0,49.25,1
S-6d356a,A-425e76,2023-06-26,,Basic,28,532,6384,False,False,False,False,annual,False,0,Company_110,DevTools,UK,2023-05-17,other,7.0,423.6,3.0,7.0,5.0,3.3333333333333335,48.2,0
S-c005ac,A-92a3af,2024-09-18,,Enterprise,25,4975,59700,False,False,False,False,annual,True,0,Company_259,Cybersecurity,IN,2024-07-07,organic,6.0,285.8666666666667,8.0,6.0,4.0,4.0,57.5,0
S-d0913e,A-eb2fdc,2024-11-14,,Pro,31,1519,18228,False,False,False,False,monthly,True,0,Company_216,DevTools,AU,2023-11-21,organic,2.0,29.35,2.0,2.0,5.0,4.5,33.6,1
S-4bef15,A-600734,2024-08-14,2024-09-22,Enterprise,29,0,0,True,False,False,True,annual,True,1,Company_327,DevTools,US,2023-11-14,organic,2.0,34.03333333333333,0.0,2.0,7.0,3.6666666666666665,52.57142857142857,1
S-2573e4,A-7f8241,2024-01-25,,Basic,60,1140,13680,False,False,False,False,monthly,True,0,Company_42,EdTech,US,2023-03-14,organic,4.0,210.76666666666668,0.0,4.0,1.0,3.0,36.0,0
S-80c291,A-712533,2024-01-06,,Enterprise,18,3582,42984,False,False,False,False,annual,True,0,Company_498,EdTech,US,2023-07-31,organic,2.0,94.15,2.0,2.0,5.0,3.75,37.4,1
S-64acb8,A-3be56b,2024-08-21,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,0,Company_200,HealthTech,IN,2023-10-26,event,6.0,305.48333333333335,2.0,6.0,4.0,3.5,40.25,0
S-13a948,A-d5a319,2024-07-24,,Enterprise,15,2985,35820,False,True,False,False,monthly,False,0,Company_158,FinTech,US,2023-05-04,other,4.0,235.38333333333333,2.0,4.0,1.0,4.0,17.0,0
S-081b81,A-b20d99,2024-01-30,,Basic,20,380,4560,False,False,False,False,annual,True,0,Company_29,HealthTech,IN,2023-09-27,other,2.0,70.35,0.0,2.0,2.0,3.5,61.5,1
S-68c537,A-9ee962,2024-06-06,,Enterprise,29,5771,69252,False,False,False,False,monthly,True,0,Company_59,HealthTech,US,2023-02-28,ads,0.0,0.0,0.0,0.0,3.0,4.0,37.0,1
S-3f82bc,A-d5a319,2023-10-30,,Basic,15,0,0,True,False,True,False,monthly,True,0,Company_158,FinTech,US,2023-05-04,other,5.0,139.83333333333334,5.0,5.0,1.0,4.0,17.0,0
S-fe6311,A-5c9849,2024-11-11,,Enterprise,19,0,0,True,False,False,False,monthly,True,0,Company_362,EdTech,IN,2024-11-03,partner,4.0,128.81666666666666,0.0,4.0,4.0,,59.5,0
S-b3c4b8,A-c43359,2024-12-17,,Pro,38,0,0,True,False,False,False,annual,True,0,Company_83,FinTech,US,2024-11-16,organic,8.0,375.5,4.0,8.0,3.0,4.0,26.666666666666668,0
S-8923b3,A-157070,2024-05-17,,Basic,27,513,6156,False,False,False,False,annual,True,0,Company_85,FinTech,US,2023-11-09,ads,9.0,340.0833333333333,4.0,9.0,3.0,3.0,42.333333333333336,0
S-2410c6,A-5247b3,2024-05-11,,Basic,33,627,7524,False,False,False,False,annual,False,0,Company_375,FinTech,UK,2024-03-12,partner,7.0,367.8666666666667,8.0,7.0,5.0,4.0,45.8,0
S-7a06fe,A-5a92e7,2024-09-28,,Pro,28,1372,16464,False,False,False,False,monthly,True,0,Company_413,HealthTech,US,2024-06-11,ads,8.0,397.3333333333333,8.0,8.0,7.0,4.4,45.0,0
S-ceaca8,A-96e141,2024-08-10,,Enterprise,24,4776,57312,False,False,False,False,monthly,True,0,Company_134,DevTools,UK,2023-08-12,partner,9.0,423.9166666666667,3.0,9.0,5.0,4.333333333333333,32.8,0
S-02c3e7,A-7c4956,2024-08-14,,Enterprise,6,1194,14328,False,False,False,False,annual,True,0,Company_254,DevTools,US,2023-05-06,ads,7.0,331.6166666666667,7.0,7.0,3.0,4.0,13.666666666666666,0
S-3a1a06,A-eb7fac,2024-07-09,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,0,Company_28,DevTools,US,2023-10-28,organic,6.0,290.6666666666667,7.0,6.0,4.0,4.0,34.0,0
S-7f5d03,A-22d9d2,2024-06-10,,Pro,25,1225,14700,False,False,False,False,monthly,False,0,Company_188,DevTools,FR,2024-03-22,event,2.0,145.03333333333333,0.0,2.0,6.0,4.0,16.0,1
S-c10f0c,A-0f7d77,2024-11-11,,Basic,6,114,1368,False,False,False,False,monthly,False,0,Company_457,FinTech,IN,2024-10-28,partner,5.0,211.75,8.0,5.0,5.0,5.0,27.2,0
S-cdd00a,A-4e44e8,2024-08-23,,Basic,38,722,8664,False,False,False,False,monthly,True,0,Company_22,DevTools,US,2024-08-20,ads,5.0,194.68333333333334,2.0,5.0,3.0,3.3333333333333335,31.333333333333332,0
S-d57a67,A-2446e3,2024-07-14,,Pro,27,1323,15876,False,False,False,False,monthly,True,0,Company_241,EdTech,IN,2024-01-10,organic,6.0,186.65,2.0,6.0,3.0,4.0,28.666666666666668,0
S-f75ac4,A-faa28c,2024-02-17,,Enterprise,48,0,0,True,False,False,False,annual,True,0,Company_91,HealthTech,US,2024-01-30,organic,3.0,55.03333333333333,0.0,3.0,4.0,4.666666666666667,52.25,1
S-76c59f,A-0aaf6e,2024-08-01,,Basic,24,456,5472,False,False,False,False,annual,True,0,Company_114,FinTech,US,2024-05-11,organic,5.0,312.46666666666664,2.0,5.0,5.0,4.0,45.0,0
S-0a15fa,A-bb1eaa,2024-12-12,,Pro,25,1225,14700,False,False,False,False,annual,True,0,Company_468,Cybersecurity,US,2024-06-11,organic,5.0,160.9,0.0,5.0,6.0,4.5,23.5,0
S-d0f5fb,A-39868b,2024-04-25,,Enterprise,9,1791,21492,False,False,False,False,annual,False,0,Company_422,FinTech,AU,2024-03-17,partner,7.0,254.15,7.0,7.0,6.0,4.25,39.0,0
S-ffb6cc,A-94d3da,2024-09-28,,Enterprise,41,8159,97908,False,False,False,False,monthly,False,0,Company_61,HealthTech,US,2023-05-03,other,6.0,291.06666666666666,2.0,6.0,6.0,3.5,26.833333333333332,0
S-1b8300,A-faa28c,2024-05-23,,Enterprise,48,0,0,True,True,False,False,monthly,True,0,Company_91,HealthTech,US,2024-01-30,organic,4.0,166.1,0.0,4.0,4.0,4.666666666666667,52.25,0
